1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240
1.22509,18.96518,9.74839,3.00034,1.16831,1.16616,1.01845,0.99499,1.03918,1.0056,1.02274,1.20115,1.02706,1.00577,1.06548,1.05207,0.99194,1.18533,1.25303,1.30222,1.19542,1.05284,1.00447,0.98485,1.31439,1.01388,0.98021,1.00913,1.06415,1.08242,1.07312,1.00157,1.01345,1.02005,0.98607,1.02967,1.00523,1.01863,0.99926,1.02136,1.03967,1.08367,1.06107,1.02392,1.01806,1.00734,1.00311,1.00001,1.00143,0.99406,1.02069,0.98939,1.00528,1.01844,1.00649,0.9878,0.99504,1.00259,0.98538,0.9759,1.0366,0.99487,0.98025,0.99074,0.88823,0.57793,0.32777,0.41738,0.5723,0.45428,0.37317,0.40504,0.269,0.44536,0.2327,0.19253,0.28499,0.21942,0.29796,0.36006,0.31255,0.33376,0.30196,0.27523,0.23492,0.42323,0.32063,0.33091,0.36159,0.26597,0.11471,0.26464,0.24359,0.31067,0.33149,0.24107,0.32888,0.20945,0.29976,0.26723,0.26658,0.37564,0.30661,0.37252,0.24636,0.45157,0.29386,0.43774,0.24739,0.35404,0.44815,0.40732,0.26774,0.30294,0.29881,0.48659,0.24685,0.31632,0.22984,0.39814,0.37574,0.24768,0.31515,0.38529,0.31476,0.32961,0.31442,0.35892,0.37974,0.39354,0.30172,0.23711,0.29731,0.14432,0.24231,0.35025,0.303,0.28406,0.29444,0.2836,0.2461,0.27085,0.21891,0.2717,0.31543,0.39898,0.16942,0.20908,0.32498,0.28034,0.35747,0.30113,0.22873,0.26817,0.35268,0.24771,0.32169,0.27256,0.26686,0.35545,0.25566,0.31445,0.26402,0.25402,0.19308,0.38942,0.22489,0.30775,0.1762,0.23992,0.22278,0.31135,0.25888,0.15438,0.33228,0.40981,0.26745,0.31852,0.34795,0.36858,0.36122,0.37076,0.30326,0.24545,0.23501,0.24874,0.44461,0.35873,0.4135,0.3085,0.18711,0.09831,0.30243,0.22106,0.18005,0.32891,0.326,0.2304,0.3693,0.4116,0.29295,0.21658,0.23769,0.28091,0.26905,0.34241,0.28721,0.39673,0.30395,0.33578,0.16678,0.35858,0.23597,0.32362,0.29191,0.25809,0.24962,0.35114,0.21961,0.4597,0.22514,0.29624,0.28711,0.1805,0.16509,0.30218,0.24626,0.24102,0.29212,0.13035,0.1978,0.26591,0.29351,0.40134,0.25851,0.31138,0.27605,0.381,0.27309,0.20092
0.44531,0.51562,0.44531,0.52344,0.53125,0.46094,0.48438,0.48438,0.53906,0.51562,0.44531,0.5625,0.48438,0.52344,0.54688,0.55469,0.47656,0.53125,0.50781,0.53906,0.53906,0.55469,0.49219,0.40625,0.64062,0.42969,0.46875,0.55469,0.55469,0.53125,0.57812,0.47656,0.5,0.44531,0.42188,0.49219,0.46094,0.51562,0.47656,0.5,0.47656,0.54688,0.51562,0.54688,0.55469,0.46094,0.48438,0.46875,0.5,0.47656,0.53906,0.42188,0.48438,0.5,0.49219,0.46875,0.4375,0.51562,0.46875,0.4375,0.57031,0.54688,0.45312,0.53906,0.49219,0.14844,0.08594,0.09375,0.15625,0.13281,0.11719,0.11719,0.07812,0.14062,0.05469,0.04688,0.09375,0.0625,0.08594,0.10938,0.08594,0.10156,0.08594,0.09375,0.07031,0.13281,0.11719,0.09375,0.10156,0.09375,0.01562,0.07031,0.0625,0.10938,0.10938,0.0625,0.09375,0.07031,0.08594,0.07812,0.07812,0.10938,0.08594,0.125,0.05469,0.14844,0.07812,0.125,0.07031,0.10156,0.13281,0.11719,0.05469,0.07031,0.08594,0.16406,0.08594,0.08594,0.07812,0.15625,0.125,0.07031,0.07812,0.13281,0.08594,0.10938,0.10156,0.11719,0.09375,0.11719,0.10156,0.09375,0.09375,0.03906,0.11719,0.14062,0.10938,0.07812,0.10938,0.08594,0.07812,0.10156,0.0625,0.08594,0.10156,0.11719,0.03906,0.0625,0.09375,0.09375,0.11719,0.08594,0.07031,0.08594,0.10938,0.08594,0.10938,0.08594,0.07031,0.10938,0.0625,0.09375,0.09375,0.08594,0.04688,0.125,0.07812,0.09375,0.0625,0.08594,0.05469,0.08594,0.08594,0.03906,0.10938,0.13281,0.08594,0.10156,0.10156,0.11719,0.10156,0.10938,0.07812,0.05469,0.05469,0.0625,0.10938,0.09375,0.10156,0.08594,0.0625,0.02344,0.10156,0.07031,0.04688,0.10156,0.10938,0.07031,0.125,0.11719,0.08594,0.0625,0.10156,0.10156,0.10156,0.07812,0.11719,0.14062,0.10156,0.11719,0.04688,0.13281,0.05469,0.09375,0.10938,0.07812,0.0625,0.10156,0.07031,0.14844,0.10156,0.09375,0.10156,0.04688,0.03906,0.08594,0.07812,0.0625,0.10938,0.03125,0.0625,0.05469,0.08594,0.125,0.07031,0.10938,0.08594,0.125,0.07812,0.05469
