Info positions : [0 1 2 3 4 5 6 7]
Target Info positions : [0 1 2 3 4 5 6 7]
Frozen positions : []
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Train SNR : 3.0
load training data? True
Number of heads : 1
Number of layers: 3
Positional encoding : static
Print frequency: 100
Num of steps: 200000
combinational training snr:  False
64
Training Model for 8,8 anew
Number of parameters : 149959
Did not find standard validation data
Need to save for: 1000
[0/200000] At 3 dB, Loss: 1.1135237, Train BER (3 dB) : 0.4675903, Valid BER: 0.4354706, Tgt BER: 0.4354706, Noiseless BER 0.4227905, Valid BLER : 0.9642334
[35200/200000] At 3 dB, Loss: 0.5915570, Train BER (3 dB) : 0.1949921, Valid BER: 0.1947632, Tgt BER: 0.1947632, Noiseless BER 0.0000000, Valid BLER : 0.4765625
[35300/200000] At 3 dB, Loss: 0.5756308, Train BER (3 dB) : 0.1897888, Valid BER: 0.1999817, Tgt BER: 0.1999817, Noiseless BER 0.0000000, Valid BLER : 0.4916992
[35400/200000] At 3 dB, Loss: 0.5891742, Train BER (3 dB) : 0.1936340, Valid BER: 0.1959839, Tgt BER: 0.1959839, Noiseless BER 0.0000000, Valid BLER : 0.4794922
[35500/200000] At 3 dB, Loss: 0.5871627, Train BER (3 dB) : 0.1934204, Valid BER: 0.1944122, Tgt BER: 0.1944122, Noiseless BER 0.0000000, Valid BLER : 0.4804688
[35600/200000] At 3 dB, Loss: 0.6056644, Train BER (3 dB) : 0.2017365, Valid BER: 0.1870880, Tgt BER: 0.1870880, Noiseless BER 0.0000000, Valid BLER : 0.4687500
[35700/200000] At 3 dB, Loss: 0.5920564, Train BER (3 dB) : 0.1953888, Valid BER: 0.1938629, Tgt BER: 0.1938629, Noiseless BER 0.0000000, Valid BLER : 0.4689941
[35800/200000] At 3 dB, Loss: 0.5803013, Train BER (3 dB) : 0.1911469, Valid BER: 0.1914215, Tgt BER: 0.1914215, Noiseless BER 0.0000000, Valid BLER : 0.4786377
[35900/200000] At 3 dB, Loss: 0.5885442, Train BER (3 dB) : 0.1948547, Valid BER: 0.1947479, Tgt BER: 0.1947479, Noiseless BER 0.0000000, Valid BLER : 0.4761963
[36000/200000] At 3 dB, Loss: 0.5931404, Train BER (3 dB) : 0.1956635, Valid BER: 0.1959229, Tgt BER: 0.1959229, Noiseless BER 0.0000000, Valid BLER : 0.4809570
[36100/200000] At 3 dB, Loss: 0.5917121, Train BER (3 dB) : 0.1955261, Valid BER: 0.2003937, Tgt BER: 0.2003937, Noiseless BER 0.0000000, Valid BLER : 0.4875488
[36200/200000] At 3 dB, Loss: 0.5883580, Train BER (3 dB) : 0.1934052, Valid BER: 0.1979523, Tgt BER: 0.1979523, Noiseless BER 0.0000000, Valid BLER : 0.4804688
[36300/200000] At 3 dB, Loss: 0.5975376, Train BER (3 dB) : 0.1967316, Valid BER: 0.1935730, Tgt BER: 0.1935730, Noiseless BER 0.0000000, Valid BLER : 0.4820557
[36400/200000] At 3 dB, Loss: 0.6020184, Train BER (3 dB) : 0.1979675, Valid BER: 0.1916962, Tgt BER: 0.1916962, Noiseless BER 0.0000000, Valid BLER : 0.4752197
[36500/200000] At 3 dB, Loss: 0.5825366, Train BER (3 dB) : 0.1911926, Valid BER: 0.1947937, Tgt BER: 0.1947937, Noiseless BER 0.0000000, Valid BLER : 0.4735107
[36600/200000] At 3 dB, Loss: 0.5985816, Train BER (3 dB) : 0.1993408, Valid BER: 0.1927948, Tgt BER: 0.1927948, Noiseless BER 0.0000000, Valid BLER : 0.4760742
[36700/200000] At 3 dB, Loss: 0.5948352, Train BER (3 dB) : 0.1968231, Valid BER: 0.1961517, Tgt BER: 0.1961517, Noiseless BER 0.0000000, Valid BLER : 0.4786377
[36800/200000] At 3 dB, Loss: 0.5898814, Train BER (3 dB) : 0.1945496, Valid BER: 0.1995697, Tgt BER: 0.1995697, Noiseless BER 0.0000000, Valid BLER : 0.4882812
[36900/200000] At 3 dB, Loss: 0.5948133, Train BER (3 dB) : 0.1954193, Valid BER: 0.1967926, Tgt BER: 0.1967926, Noiseless BER 0.0000000, Valid BLER : 0.4858398
[37000/200000] At 3 dB, Loss: 0.5857986, Train BER (3 dB) : 0.1926880, Valid BER: 0.1970062, Tgt BER: 0.1970062, Noiseless BER 0.0000000, Valid BLER : 0.4837646
[37100/200000] At 3 dB, Loss: 0.5871593, Train BER (3 dB) : 0.1936798, Valid BER: 0.1925507, Tgt BER: 0.1925507, Noiseless BER 0.0000000, Valid BLER : 0.4725342
[37200/200000] At 3 dB, Loss: 0.6045129, Train BER (3 dB) : 0.2012939, Valid BER: 0.1949463, Tgt BER: 0.1949463, Noiseless BER 0.0000000, Valid BLER : 0.4804688
[37300/200000] At 3 dB, Loss: 0.5904453, Train BER (3 dB) : 0.1946259, Valid BER: 0.2006531, Tgt BER: 0.2006531, Noiseless BER 0.0000000, Valid BLER : 0.4886475
[37400/200000] At 3 dB, Loss: 0.5984260, Train BER (3 dB) : 0.1978302, Valid BER: 0.1947327, Tgt BER: 0.1947327, Noiseless BER 0.0000000, Valid BLER : 0.4808350
[37500/200000] At 3 dB, Loss: 0.5863312, Train BER (3 dB) : 0.1936035, Valid BER: 0.1947937, Tgt BER: 0.1947937, Noiseless BER 0.0000000, Valid BLER : 0.4722900
[37600/200000] At 3 dB, Loss: 0.5853724, Train BER (3 dB) : 0.1929321, Valid BER: 0.1984863, Tgt BER: 0.1984863, Noiseless BER 0.0000000, Valid BLER : 0.4788818
[37700/200000] At 3 dB, Loss: 0.5832052, Train BER (3 dB) : 0.1919250, Valid BER: 0.1932831, Tgt BER: 0.1932831, Noiseless BER 0.0000000, Valid BLER : 0.4765625
[37800/200000] At 3 dB, Loss: 0.6009386, Train BER (3 dB) : 0.1994781, Valid BER: 0.1926270, Tgt BER: 0.1926270, Noiseless BER 0.0000000, Valid BLER : 0.4793701
[37900/200000] At 3 dB, Loss: 0.5868018, Train BER (3 dB) : 0.1936493, Valid BER: 0.1943665, Tgt BER: 0.1943665, Noiseless BER 0.0000000, Valid BLER : 0.4779053
[38000/200000] At 3 dB, Loss: 0.5853977, Train BER (3 dB) : 0.1933441, Valid BER: 0.1926575, Tgt BER: 0.1926575, Noiseless BER 0.0000000, Valid BLER : 0.4731445
[38100/200000] At 3 dB, Loss: 0.5819954, Train BER (3 dB) : 0.1912231, Valid BER: 0.1948853, Tgt BER: 0.1948853, Noiseless BER 0.0000000, Valid BLER : 0.4816895
[38200/200000] At 3 dB, Loss: 0.5944959, Train BER (3 dB) : 0.1963043, Valid BER: 0.1968231, Tgt BER: 0.1968231, Noiseless BER 0.0000000, Valid BLER : 0.4853516
[38300/200000] At 3 dB, Loss: 0.5996318, Train BER (3 dB) : 0.1981354, Valid BER: 0.1944122, Tgt BER: 0.1944122, Noiseless BER 0.0000000, Valid BLER : 0.4824219
[38400/200000] At 3 dB, Loss: 0.5921674, Train BER (3 dB) : 0.1951904, Valid BER: 0.1986694, Tgt BER: 0.1986694, Noiseless BER 0.0000000, Valid BLER : 0.4785156
[38500/200000] At 3 dB, Loss: 0.5987216, Train BER (3 dB) : 0.1992188, Valid BER: 0.1949158, Tgt BER: 0.1949158, Noiseless BER 0.0000000, Valid BLER : 0.4774170
[38600/200000] At 3 dB, Loss: 0.5867577, Train BER (3 dB) : 0.1927032, Valid BER: 0.1913757, Tgt BER: 0.1913757, Noiseless BER 0.0000000, Valid BLER : 0.4719238
[38700/200000] At 3 dB, Loss: 0.5914826, Train BER (3 dB) : 0.1952515, Valid BER: 0.1940308, Tgt BER: 0.1940308, Noiseless BER 0.0000000, Valid BLER : 0.4770508
[38800/200000] At 3 dB, Loss: 0.5946758, Train BER (3 dB) : 0.1967163, Valid BER: 0.1936340, Tgt BER: 0.1936340, Noiseless BER 0.0000000, Valid BLER : 0.4743652
[38900/200000] At 3 dB, Loss: 0.5844151, Train BER (3 dB) : 0.1921539, Valid BER: 0.1901550, Tgt BER: 0.1901550, Noiseless BER 0.0000000, Valid BLER : 0.4688721
[39000/200000] At 3 dB, Loss: 0.5886341, Train BER (3 dB) : 0.1934662, Valid BER: 0.1988068, Tgt BER: 0.1988068, Noiseless BER 0.0000000, Valid BLER : 0.4853516
[39100/200000] At 3 dB, Loss: 0.5818714, Train BER (3 dB) : 0.1918335, Valid BER: 0.1939240, Tgt BER: 0.1939240, Noiseless BER 0.0000000, Valid BLER : 0.4794922
[39200/200000] At 3 dB, Loss: 0.6003127, Train BER (3 dB) : 0.1988831, Valid BER: 0.1931000, Tgt BER: 0.1931000, Noiseless BER 0.0000000, Valid BLER : 0.4725342
[39300/200000] At 3 dB, Loss: 0.5801952, Train BER (3 dB) : 0.1914825, Valid BER: 0.1929779, Tgt BER: 0.1929779, Noiseless BER 0.0000000, Valid BLER : 0.4803467
[39400/200000] At 3 dB, Loss: 0.5927324, Train BER (3 dB) : 0.1965027, Valid BER: 0.1969910, Tgt BER: 0.1969910, Noiseless BER 0.0000000, Valid BLER : 0.4838867
[39500/200000] At 3 dB, Loss: 0.5966710, Train BER (3 dB) : 0.1971741, Valid BER: 0.1972351, Tgt BER: 0.1972351, Noiseless BER 0.0000000, Valid BLER : 0.4786377
[39600/200000] At 3 dB, Loss: 0.6025616, Train BER (3 dB) : 0.1991272, Valid BER: 0.1970215, Tgt BER: 0.1970215, Noiseless BER 0.0000000, Valid BLER : 0.4879150
[39700/200000] At 3 dB, Loss: 0.5929354, Train BER (3 dB) : 0.1963959, Valid BER: 0.1943207, Tgt BER: 0.1943207, Noiseless BER 0.0000000, Valid BLER : 0.4801025
[39800/200000] At 3 dB, Loss: 0.5974401, Train BER (3 dB) : 0.1976318, Valid BER: 0.1966095, Tgt BER: 0.1966095, Noiseless BER 0.0000000, Valid BLER : 0.4749756
[39900/200000] At 3 dB, Loss: 0.5871494, Train BER (3 dB) : 0.1939545, Valid BER: 0.1930084, Tgt BER: 0.1930084, Noiseless BER 0.0000000, Valid BLER : 0.4710693
[40000/200000] At 3 dB, Loss: 0.5960152, Train BER (3 dB) : 0.1962738, Valid BER: 0.1967621, Tgt BER: 0.1967621, Noiseless BER 0.0000000, Valid BLER : 0.4803467
[40100/200000] At 3 dB, Loss: 0.5904185, Train BER (3 dB) : 0.1951294, Valid BER: 0.1948242, Tgt BER: 0.1948242, Noiseless BER 0.0000000, Valid BLER : 0.4720459
[40200/200000] At 3 dB, Loss: 0.6077811, Train BER (3 dB) : 0.2018280, Valid BER: 0.1992035, Tgt BER: 0.1992035, Noiseless BER 0.0000000, Valid BLER : 0.4857178
[40300/200000] At 3 dB, Loss: 0.5983659, Train BER (3 dB) : 0.1992035, Valid BER: 0.1950531, Tgt BER: 0.1950531, Noiseless BER 0.0000000, Valid BLER : 0.4743652
[40400/200000] At 3 dB, Loss: 0.6023844, Train BER (3 dB) : 0.2000427, Valid BER: 0.1949921, Tgt BER: 0.1949921, Noiseless BER 0.0000000, Valid BLER : 0.4809570
[40500/200000] At 3 dB, Loss: 0.5915372, Train BER (3 dB) : 0.1960754, Valid BER: 0.1954803, Tgt BER: 0.1954803, Noiseless BER 0.0000000, Valid BLER : 0.4832764
[40600/200000] At 3 dB, Loss: 0.5875500, Train BER (3 dB) : 0.1936951, Valid BER: 0.1963348, Tgt BER: 0.1963348, Noiseless BER 0.0000000, Valid BLER : 0.4843750
[40700/200000] At 3 dB, Loss: 0.5840149, Train BER (3 dB) : 0.1924286, Valid BER: 0.1965027, Tgt BER: 0.1965027, Noiseless BER 0.0000000, Valid BLER : 0.4815674
[40800/200000] At 3 dB, Loss: 0.5957373, Train BER (3 dB) : 0.1975708, Valid BER: 0.1929474, Tgt BER: 0.1929474, Noiseless BER 0.0000000, Valid BLER : 0.4730225
[40900/200000] At 3 dB, Loss: 0.5847697, Train BER (3 dB) : 0.1926575, Valid BER: 0.1996918, Tgt BER: 0.1996918, Noiseless BER 0.0000000, Valid BLER : 0.4840088
[41000/200000] At 3 dB, Loss: 0.5987457, Train BER (3 dB) : 0.1976166, Valid BER: 0.1930542, Tgt BER: 0.1930542, Noiseless BER 0.0000000, Valid BLER : 0.4714355
[41100/200000] At 3 dB, Loss: 0.5943880, Train BER (3 dB) : 0.1967773, Valid BER: 0.1949310, Tgt BER: 0.1949310, Noiseless BER 0.0000000, Valid BLER : 0.4815674
[41200/200000] At 3 dB, Loss: 0.5886000, Train BER (3 dB) : 0.1950073, Valid BER: 0.1957092, Tgt BER: 0.1957092, Noiseless BER 0.0000000, Valid BLER : 0.4753418
[41300/200000] At 3 dB, Loss: 0.5857192, Train BER (3 dB) : 0.1937408, Valid BER: 0.1914978, Tgt BER: 0.1914978, Noiseless BER 0.0000000, Valid BLER : 0.4730225
[41400/200000] At 3 dB, Loss: 0.5976786, Train BER (3 dB) : 0.1987152, Valid BER: 0.1975250, Tgt BER: 0.1975250, Noiseless BER 0.0000000, Valid BLER : 0.4836426
[41500/200000] At 3 dB, Loss: 0.5806006, Train BER (3 dB) : 0.1905975, Valid BER: 0.1901245, Tgt BER: 0.1901245, Noiseless BER 0.0000000, Valid BLER : 0.4746094
[41600/200000] At 3 dB, Loss: 0.5868288, Train BER (3 dB) : 0.1944427, Valid BER: 0.1969452, Tgt BER: 0.1969452, Noiseless BER 0.0000000, Valid BLER : 0.4818115
[41700/200000] At 3 dB, Loss: 0.5883176, Train BER (3 dB) : 0.1938477, Valid BER: 0.1936646, Tgt BER: 0.1936646, Noiseless BER 0.0000000, Valid BLER : 0.4847412
[41800/200000] At 3 dB, Loss: 0.5907918, Train BER (3 dB) : 0.1953125, Valid BER: 0.1953278, Tgt BER: 0.1953278, Noiseless BER 0.0000000, Valid BLER : 0.4777832
[41900/200000] At 3 dB, Loss: 0.5978974, Train BER (3 dB) : 0.1976624, Valid BER: 0.1914062, Tgt BER: 0.1914062, Noiseless BER 0.0000000, Valid BLER : 0.4738770
[42000/200000] At 3 dB, Loss: 0.5950682, Train BER (3 dB) : 0.1973877, Valid BER: 0.1985321, Tgt BER: 0.1985321, Noiseless BER 0.0000000, Valid BLER : 0.4808350
[42100/200000] At 3 dB, Loss: 0.5824322, Train BER (3 dB) : 0.1921539, Valid BER: 0.1889954, Tgt BER: 0.1889954, Noiseless BER 0.0000000, Valid BLER : 0.4702148
[42200/200000] At 3 dB, Loss: 0.6000947, Train BER (3 dB) : 0.1990662, Valid BER: 0.1897430, Tgt BER: 0.1897430, Noiseless BER 0.0000000, Valid BLER : 0.4711914
[42300/200000] At 3 dB, Loss: 0.6010064, Train BER (3 dB) : 0.1995239, Valid BER: 0.1958771, Tgt BER: 0.1958771, Noiseless BER 0.0000000, Valid BLER : 0.4777832
[42400/200000] At 3 dB, Loss: 0.5950794, Train BER (3 dB) : 0.1975708, Valid BER: 0.1983643, Tgt BER: 0.1983643, Noiseless BER 0.0000000, Valid BLER : 0.4887695
[42500/200000] At 3 dB, Loss: 0.5857145, Train BER (3 dB) : 0.1935730, Valid BER: 0.1937866, Tgt BER: 0.1937866, Noiseless BER 0.0000000, Valid BLER : 0.4846191
[42600/200000] At 3 dB, Loss: 0.5958953, Train BER (3 dB) : 0.1970673, Valid BER: 0.1946411, Tgt BER: 0.1946411, Noiseless BER 0.0000000, Valid BLER : 0.4780273
[42700/200000] At 3 dB, Loss: 0.5901523, Train BER (3 dB) : 0.1945801, Valid BER: 0.1910248, Tgt BER: 0.1910248, Noiseless BER 0.0000000, Valid BLER : 0.4769287
[42800/200000] At 3 dB, Loss: 0.5970552, Train BER (3 dB) : 0.1985168, Valid BER: 0.1931305, Tgt BER: 0.1931305, Noiseless BER 0.0000000, Valid BLER : 0.4766846
[42900/200000] At 3 dB, Loss: 0.5950363, Train BER (3 dB) : 0.1975403, Valid BER: 0.1969757, Tgt BER: 0.1969757, Noiseless BER 0.0000000, Valid BLER : 0.4846191
[43000/200000] At 3 dB, Loss: 0.5934904, Train BER (3 dB) : 0.1963654, Valid BER: 0.1950226, Tgt BER: 0.1950226, Noiseless BER 0.0000000, Valid BLER : 0.4791260
[43100/200000] At 3 dB, Loss: 0.5903304, Train BER (3 dB) : 0.1945648, Valid BER: 0.1911926, Tgt BER: 0.1911926, Noiseless BER 0.0000000, Valid BLER : 0.4702148
[43200/200000] At 3 dB, Loss: 0.5927587, Train BER (3 dB) : 0.1962280, Valid BER: 0.1957092, Tgt BER: 0.1957092, Noiseless BER 0.0000000, Valid BLER : 0.4792480
[43300/200000] At 3 dB, Loss: 0.5811839, Train BER (3 dB) : 0.1911163, Valid BER: 0.1954803, Tgt BER: 0.1954803, Noiseless BER 0.0000000, Valid BLER : 0.4860840
[43400/200000] At 3 dB, Loss: 0.5763153, Train BER (3 dB) : 0.1893005, Valid BER: 0.1945038, Tgt BER: 0.1945038, Noiseless BER 0.0000000, Valid BLER : 0.4790039
[43500/200000] At 3 dB, Loss: 0.5933086, Train BER (3 dB) : 0.1958160, Valid BER: 0.2014160, Tgt BER: 0.2014160, Noiseless BER 0.0000000, Valid BLER : 0.4956055
[43600/200000] At 3 dB, Loss: 0.6014041, Train BER (3 dB) : 0.2008057, Valid BER: 0.1983337, Tgt BER: 0.1983337, Noiseless BER 0.0000000, Valid BLER : 0.4910889
[43700/200000] At 3 dB, Loss: 0.5935214, Train BER (3 dB) : 0.1961060, Valid BER: 0.1933441, Tgt BER: 0.1933441, Noiseless BER 0.0000000, Valid BLER : 0.4782715
[43800/200000] At 3 dB, Loss: 0.5892918, Train BER (3 dB) : 0.1932373, Valid BER: 0.1956787, Tgt BER: 0.1956787, Noiseless BER 0.0000000, Valid BLER : 0.4780273
[43900/200000] At 3 dB, Loss: 0.5956633, Train BER (3 dB) : 0.1974945, Valid BER: 0.1988373, Tgt BER: 0.1988373, Noiseless BER 0.0000000, Valid BLER : 0.4772949
[44000/200000] At 3 dB, Loss: 0.5877935, Train BER (3 dB) : 0.1938019, Valid BER: 0.1908112, Tgt BER: 0.1908112, Noiseless BER 0.0000000, Valid BLER : 0.4750977
[44100/200000] At 3 dB, Loss: 0.5879934, Train BER (3 dB) : 0.1945038, Valid BER: 0.1964264, Tgt BER: 0.1964264, Noiseless BER 0.0000000, Valid BLER : 0.4730225
[44200/200000] At 3 dB, Loss: 0.6015995, Train BER (3 dB) : 0.1995544, Valid BER: 0.2008057, Tgt BER: 0.2008057, Noiseless BER 0.0000000, Valid BLER : 0.4875488
[44300/200000] At 3 dB, Loss: 0.5854610, Train BER (3 dB) : 0.1929016, Valid BER: 0.1986389, Tgt BER: 0.1986389, Noiseless BER 0.0000000, Valid BLER : 0.4774170
[44400/200000] At 3 dB, Loss: 0.5864507, Train BER (3 dB) : 0.1936951, Valid BER: 0.1947327, Tgt BER: 0.1947327, Noiseless BER 0.0000000, Valid BLER : 0.4765625
[44500/200000] At 3 dB, Loss: 0.5920048, Train BER (3 dB) : 0.1954041, Valid BER: 0.1931305, Tgt BER: 0.1931305, Noiseless BER 0.0000000, Valid BLER : 0.4808350
[44600/200000] At 3 dB, Loss: 0.6052365, Train BER (3 dB) : 0.2017059, Valid BER: 0.1935577, Tgt BER: 0.1935577, Noiseless BER 0.0000000, Valid BLER : 0.4812012
[44700/200000] At 3 dB, Loss: 0.5952904, Train BER (3 dB) : 0.1979370, Valid BER: 0.1930542, Tgt BER: 0.1930542, Noiseless BER 0.0000000, Valid BLER : 0.4777832
[44800/200000] At 3 dB, Loss: 0.5910220, Train BER (3 dB) : 0.1954498, Valid BER: 0.1992340, Tgt BER: 0.1992340, Noiseless BER 0.0000000, Valid BLER : 0.4920654
[44900/200000] At 3 dB, Loss: 0.5916301, Train BER (3 dB) : 0.1952972, Valid BER: 0.1928253, Tgt BER: 0.1928253, Noiseless BER 0.0000000, Valid BLER : 0.4674072
[45000/200000] At 3 dB, Loss: 0.5935521, Train BER (3 dB) : 0.1960449, Valid BER: 0.1973267, Tgt BER: 0.1973267, Noiseless BER 0.0000000, Valid BLER : 0.4831543
[45100/200000] At 3 dB, Loss: 0.6054498, Train BER (3 dB) : 0.2010956, Valid BER: 0.1993408, Tgt BER: 0.1993408, Noiseless BER 0.0000000, Valid BLER : 0.4805908
[45200/200000] At 3 dB, Loss: 0.5958188, Train BER (3 dB) : 0.1969910, Valid BER: 0.1941376, Tgt BER: 0.1941376, Noiseless BER 0.0000000, Valid BLER : 0.4802246
[45300/200000] At 3 dB, Loss: 0.5821058, Train BER (3 dB) : 0.1919403, Valid BER: 0.1982727, Tgt BER: 0.1982727, Noiseless BER 0.0000000, Valid BLER : 0.4824219
[45400/200000] At 3 dB, Loss: 0.5896261, Train BER (3 dB) : 0.1941376, Valid BER: 0.1990356, Tgt BER: 0.1990356, Noiseless BER 0.0000000, Valid BLER : 0.4855957
[45500/200000] At 3 dB, Loss: 0.5971712, Train BER (3 dB) : 0.1985626, Valid BER: 0.1972046, Tgt BER: 0.1972046, Noiseless BER 0.0000000, Valid BLER : 0.4896240
[45600/200000] At 3 dB, Loss: 0.5996478, Train BER (3 dB) : 0.1982269, Valid BER: 0.1959076, Tgt BER: 0.1959076, Noiseless BER 0.0000000, Valid BLER : 0.4761963
[45700/200000] At 3 dB, Loss: 0.5865656, Train BER (3 dB) : 0.1933746, Valid BER: 0.2007599, Tgt BER: 0.2007599, Noiseless BER 0.0000000, Valid BLER : 0.4881592
[45800/200000] At 3 dB, Loss: 0.5907887, Train BER (3 dB) : 0.1959381, Valid BER: 0.1950073, Tgt BER: 0.1950073, Noiseless BER 0.0000000, Valid BLER : 0.4735107
[45900/200000] At 3 dB, Loss: 0.5979506, Train BER (3 dB) : 0.1982880, Valid BER: 0.1989594, Tgt BER: 0.1989594, Noiseless BER 0.0000000, Valid BLER : 0.4851074
[46000/200000] At 3 dB, Loss: 0.5975888, Train BER (3 dB) : 0.1976776, Valid BER: 0.1973114, Tgt BER: 0.1973114, Noiseless BER 0.0000000, Valid BLER : 0.4792480
[46100/200000] At 3 dB, Loss: 0.6034781, Train BER (3 dB) : 0.1999664, Valid BER: 0.1939850, Tgt BER: 0.1939850, Noiseless BER 0.0000000, Valid BLER : 0.4757080
[46200/200000] At 3 dB, Loss: 0.5954190, Train BER (3 dB) : 0.1975403, Valid BER: 0.1902466, Tgt BER: 0.1902466, Noiseless BER 0.0000000, Valid BLER : 0.4781494
[46300/200000] At 3 dB, Loss: 0.5817721, Train BER (3 dB) : 0.1913757, Valid BER: 0.1970215, Tgt BER: 0.1970215, Noiseless BER 0.0000000, Valid BLER : 0.4826660
[46400/200000] At 3 dB, Loss: 0.5962499, Train BER (3 dB) : 0.1974487, Valid BER: 0.1984406, Tgt BER: 0.1984406, Noiseless BER 0.0000000, Valid BLER : 0.4824219
[46500/200000] At 3 dB, Loss: 0.5838803, Train BER (3 dB) : 0.1921082, Valid BER: 0.1980743, Tgt BER: 0.1980743, Noiseless BER 0.0000000, Valid BLER : 0.4860840
[46600/200000] At 3 dB, Loss: 0.5802567, Train BER (3 dB) : 0.1912842, Valid BER: 0.1925507, Tgt BER: 0.1925507, Noiseless BER 0.0000000, Valid BLER : 0.4708252
[46700/200000] At 3 dB, Loss: 0.5989274, Train BER (3 dB) : 0.1991577, Valid BER: 0.1911469, Tgt BER: 0.1911469, Noiseless BER 0.0000000, Valid BLER : 0.4780273
[46800/200000] At 3 dB, Loss: 0.5807878, Train BER (3 dB) : 0.1910706, Valid BER: 0.1961823, Tgt BER: 0.1961823, Noiseless BER 0.0000000, Valid BLER : 0.4797363
[46900/200000] At 3 dB, Loss: 0.5832436, Train BER (3 dB) : 0.1925507, Valid BER: 0.1947632, Tgt BER: 0.1947632, Noiseless BER 0.0000000, Valid BLER : 0.4764404
[47000/200000] At 3 dB, Loss: 0.5971557, Train BER (3 dB) : 0.1976318, Valid BER: 0.1924286, Tgt BER: 0.1924286, Noiseless BER 0.0000000, Valid BLER : 0.4716797
[47100/200000] At 3 dB, Loss: 0.6040090, Train BER (3 dB) : 0.1997986, Valid BER: 0.1986847, Tgt BER: 0.1986847, Noiseless BER 0.0000000, Valid BLER : 0.4796143
[47200/200000] At 3 dB, Loss: 0.5907960, Train BER (3 dB) : 0.1956787, Valid BER: 0.1970520, Tgt BER: 0.1970520, Noiseless BER 0.0000000, Valid BLER : 0.4805908
[47300/200000] At 3 dB, Loss: 0.5830960, Train BER (3 dB) : 0.1919861, Valid BER: 0.1930847, Tgt BER: 0.1930847, Noiseless BER 0.0000000, Valid BLER : 0.4760742
[47400/200000] At 3 dB, Loss: 0.5871726, Train BER (3 dB) : 0.1934052, Valid BER: 0.1986237, Tgt BER: 0.1986237, Noiseless BER 0.0000000, Valid BLER : 0.4858398
[47500/200000] At 3 dB, Loss: 0.5913100, Train BER (3 dB) : 0.1940308, Valid BER: 0.1936188, Tgt BER: 0.1936188, Noiseless BER 0.0000000, Valid BLER : 0.4799805
[47600/200000] At 3 dB, Loss: 0.5989975, Train BER (3 dB) : 0.1987610, Valid BER: 0.1971588, Tgt BER: 0.1971588, Noiseless BER 0.0000000, Valid BLER : 0.4880371
[47700/200000] At 3 dB, Loss: 0.5935138, Train BER (3 dB) : 0.1959381, Valid BER: 0.1939545, Tgt BER: 0.1939545, Noiseless BER 0.0000000, Valid BLER : 0.4788818
[47800/200000] At 3 dB, Loss: 0.6034369, Train BER (3 dB) : 0.2002869, Valid BER: 0.1983643, Tgt BER: 0.1983643, Noiseless BER 0.0000000, Valid BLER : 0.4842529
[47900/200000] At 3 dB, Loss: 0.6005716, Train BER (3 dB) : 0.1996613, Valid BER: 0.1977997, Tgt BER: 0.1977997, Noiseless BER 0.0000000, Valid BLER : 0.4851074
[48000/200000] At 3 dB, Loss: 0.5809953, Train BER (3 dB) : 0.1922150, Valid BER: 0.1900024, Tgt BER: 0.1900024, Noiseless BER 0.0000000, Valid BLER : 0.4710693
[48100/200000] At 3 dB, Loss: 0.5892451, Train BER (3 dB) : 0.1952209, Valid BER: 0.1967316, Tgt BER: 0.1967316, Noiseless BER 0.0000000, Valid BLER : 0.4754639
[48200/200000] At 3 dB, Loss: 0.5786361, Train BER (3 dB) : 0.1900177, Valid BER: 0.1953430, Tgt BER: 0.1953430, Noiseless BER 0.0000000, Valid BLER : 0.4820557
[48300/200000] At 3 dB, Loss: 0.5806111, Train BER (3 dB) : 0.1920319, Valid BER: 0.1961517, Tgt BER: 0.1961517, Noiseless BER 0.0000000, Valid BLER : 0.4779053
[48400/200000] At 3 dB, Loss: 0.5978110, Train BER (3 dB) : 0.1983643, Valid BER: 0.1915741, Tgt BER: 0.1915741, Noiseless BER 0.0000000, Valid BLER : 0.4676514
[48500/200000] At 3 dB, Loss: 0.5937690, Train BER (3 dB) : 0.1959534, Valid BER: 0.1956635, Tgt BER: 0.1956635, Noiseless BER 0.0000000, Valid BLER : 0.4753418
[48600/200000] At 3 dB, Loss: 0.6020550, Train BER (3 dB) : 0.1989288, Valid BER: 0.1938477, Tgt BER: 0.1938477, Noiseless BER 0.0000000, Valid BLER : 0.4739990
[48700/200000] At 3 dB, Loss: 0.5869063, Train BER (3 dB) : 0.1939087, Valid BER: 0.1928711, Tgt BER: 0.1928711, Noiseless BER 0.0000000, Valid BLER : 0.4746094
[48800/200000] At 3 dB, Loss: 0.6034588, Train BER (3 dB) : 0.2008820, Valid BER: 0.1936646, Tgt BER: 0.1936646, Noiseless BER 0.0000000, Valid BLER : 0.4843750
[48900/200000] At 3 dB, Loss: 0.5865231, Train BER (3 dB) : 0.1935120, Valid BER: 0.1937256, Tgt BER: 0.1937256, Noiseless BER 0.0000000, Valid BLER : 0.4797363
[49000/200000] At 3 dB, Loss: 0.5902478, Train BER (3 dB) : 0.1947479, Valid BER: 0.1915588, Tgt BER: 0.1915588, Noiseless BER 0.0000000, Valid BLER : 0.4805908
